Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 04/12  24:00:00,0.842268638349991,6.64523749378188,0.000000000000000E+000,6.20631117851089,0.000000000000000E+000,0.170880133106890,0.170880133106890,0.170880133106890,0.159081899391618,3.465989267914196E-002,9.822476913727689E-002,0.362309930345465,0.413971235591835 
 04/13  01:00:00,0.733660786149846,6.88919905914053,0.000000000000000E+000,6.53449732856376,0.000000000000000E+000,0.179916175836917,0.179916175836917,0.179916175836917,9.789657276243555E-002,2.132916892857149E-002,8.381484540687240E-002,0.333592009525450,0.331724675627984 
 04/13  02:00:00,0.681801434595339,7.01185440736043,0.000000000000000E+000,6.68041752520449,0.000000000000000E+000,0.183933838166077,0.183933838166077,0.183933838166077,6.526438462805398E-002,1.421944655947315E-002,7.154747547045819E-002,0.329724276081677,0.308726227844240 
 04/13  03:00:00,0.667123446896705,6.92408964266589,0.000000000000000E+000,6.58724592815480,0.000000000000000E+000,0.181368518051166,0.181368518051166,0.181368518051166,6.526438462805398E-002,1.421944655947315E-002,6.407608801926525E-002,0.325082995949147,0.314452740963925 
 04/13  04:00:00,0.661564652778671,6.87558615780744,0.000000000000000E+000,6.47458547043995,0.000000000000000E+000,0.178266605585537,0.178266605585537,0.178266605585537,6.526438462805398E-002,1.421944655947315E-002,7.389926005084047E-002,0.312802942265167,0.379455535843064 
 04/13  05:00:00,0.709169778776847,6.94732408965419,0.000000000000000E+000,6.25951520831169,0.000000000000000E+000,0.172345014810801,0.172345014810801,0.172345014810801,6.934340918976298E-002,1.510816208327000E-002,8.619823570287033E-002,0.349062943300542,0.663766223845354 
 04/13  06:00:00,0.871003655315142,7.51262964300118,0.000000000000000E+000,6.28979155908661,0.000000000000000E+000,0.173178622198765,0.173178622198765,0.173178622198765,0.114212654290690,2.488402738120598E-002,0.138308432905419,0.403307904849463,1.19505915748231 
 04/13  07:00:00,1.08682849004274,6.96240204415718,0.000000000000000E+000,5.58977196589480,0.000000000000000E+000,0.153904783388326,0.153904783388326,0.153904783388326,0.212109227053126,4.621319630977747E-002,0.213944392031827,0.428544865570085,1.34311288767309 
 04/13  08:00:00,1.00886981010982,6.62777875635946,0.000000000000000E+000,5.29643739482305,0.000000000000000E+000,0.145828319107393,0.145828319107393,0.145828319107393,0.171318981436035,3.732604107180897E-002,0.274974524459516,0.362309930345465,1.30638628185725 
 04/13  09:00:00,0.897344584396340,6.16391437176066,0.000000000000000E+000,4.95183938291234,0.000000000000000E+000,0.136340403911076,0.136340403911076,0.136340403911076,8.158048287489020E-002,1.777430683338409E-002,0.336182328282564,0.308355048804828,1.19083619805653 
 04/13  10:00:00,0.905133366322425,6.21454604373325,0.000000000000000E+000,5.13978919347873,0.000000000000000E+000,0.141515279569615,0.141515279569615,0.141515279569615,6.526438462805398E-002,1.421944655947315E-002,0.351415192863779,0.315607049011904,1.05301855826819 
 04/13  11:00:00,0.896924331131758,5.23740160021884,0.000000000000000E+000,4.28679558329631,0.000000000000000E+000,0.118029563585539,0.118029563585539,0.118029563585539,6.526438462805398E-002,1.421944655947315E-002,0.366595180321093,0.315703742347997,0.928861064920282 
 04/13  12:00:00,0.870215711169054,4.71631872357443,0.000000000000000E+000,3.86196702238376,0.000000000000000E+000,0.106332637835554,0.106332637835554,0.106332637835554,6.526438462805398E-002,1.421944655947315E-002,0.356901619593564,0.310385608862808,0.832973050064432 
 04/13  13:00:00,0.851339500560236,4.76095925859183,0.000000000000000E+000,3.96342959720992,0.000000000000000E+000,0.109126235802684,0.109126235802684,0.109126235802684,6.526438462805398E-002,1.421944655947315E-002,0.324498850711145,0.321118569169280,0.775411748487758 
 04/13  14:00:00,0.834710800719645,4.35520508996562,0.000000000000000E+000,3.61325130733751,0.000000000000000E+000,9.948467722409950E-002,9.948467722409950E-002,9.948467722409950E-002,6.526438462805398E-002,1.421944655947315E-002,0.299430055599500,0.339200223018920,0.718590446755548 
 04/13  15:00:00,0.858398443271094,4.23083788930702,0.000000000000000E+000,3.48044024731183,0.000000000000000E+000,9.582795248657204E-002,9.582795248657204E-002,9.582795248657204E-002,6.526438462805398E-002,1.421944655947315E-002,0.307919222350081,0.358055423557315,0.725735603016829 
 04/13  16:00:00,0.970337751604544,4.13096181543725,0.000000000000000E+000,3.30717244700870,0.000000000000000E+000,9.105732079774308E-002,9.105732079774308E-002,9.105732079774308E-002,6.934340918976298E-002,1.510816208327000E-002,0.354200033750992,0.423516812093179,0.794618498667474 
 04/13  17:00:00,1.16783068599039,4.01773776846731,0.000000000000000E+000,3.04148409331141,0.000000000000000E+000,8.374204769285207E-002,8.374204769285207E-002,8.374204769285207E-002,9.381757327859858E-002,2.044045886860401E-002,0.438213351102789,0.514505241357947,0.940815730407368 
 04/13  18:00:00,1.28958330668739,3.95892690085685,0.000000000000000E+000,2.84541118425113,0.000000000000000E+000,7.834351645018969E-002,7.834351645018969E-002,7.834351645018969E-002,0.171318981436035,3.732604107180897E-002,0.396885327422791,0.558597402616962,1.07504080459438 
 04/13  19:00:00,1.40341385374830,3.87487296060678,0.000000000000000E+000,2.73861283065976,0.000000000000000E+000,7.540300696679815E-002,7.540300696679815E-002,7.540300696679815E-002,0.338558963388235,7.376337208365046E-002,0.321994134489507,0.576582363130508,1.09654645497323 
 04/13  20:00:00,1.64906144199673,3.75143573964489,0.000000000000000E+000,2.69306380945958,0.000000000000000E+000,7.414889279467539E-002,7.414889279467539E-002,7.414889279467539E-002,0.554747273518103,0.120865296666160,0.285783468298347,0.596404497029846,1.01729295194645 
 04/13  21:00:00,1.67503455115918,3.70676757963700,0.000000000000000E+000,2.74639835502452,0.000000000000000E+000,7.561736802628935E-002,7.561736802628935E-002,7.561736802628935E-002,0.599616518619031,0.130641161964096,0.269566832227902,0.582480656632261,0.920249288667111 
 04/13  22:00:00,1.37468618027914,4.03873311879424,0.000000000000000E+000,3.24025838286144,0.000000000000000E+000,8.921495681383558E-002,8.921495681383558E-002,8.921495681383558E-002,0.448692701787994,9.775868940488895E-002,0.217845457523059,0.504062361059758,0.763756072904403 
 04/13  23:00:00,1.07621958349451,4.10475265910333,0.000000000000000E+000,3.48057559551975,0.000000000000000E+000,9.583167906732469E-002,9.583167906732469E-002,9.583167906732469E-002,0.310005799815561,6.754236523834896E-002,0.147706913176347,0.438020812507328,0.594007191433445 
 04/13  24:00:00,0.777680927137580,4.30012269020182,0.000000000000000E+000,3.86050639240814,0.000000000000000E+000,0.106292421894479,0.106292421894479,0.106292421894479,0.159081899391618,3.465989267914196E-002,9.822476913727689E-002,0.362309930345465,0.414661218114523 
 04/14  01:00:00,0.666744623922711,4.46020893766146,0.000000000000000E+000,4.10412395453598,0.000000000000000E+000,0.113000013609784,0.113000013609784,0.113000013609784,9.789657276243555E-002,2.132916892857149E-002,8.381484540687240E-002,0.333592009525450,0.333107928176682 
 04/14  02:00:00,0.615359807180135,4.60027568506521,0.000000000000000E+000,4.26727910210005,0.000000000000000E+000,0.117492210750874,0.117492210750874,0.117492210750874,6.526438462805398E-002,1.421944655947315E-002,7.154747547045819E-002,0.329724276081677,0.310285928653461 
 04/14  03:00:00,0.606356925963211,4.71899966114690,0.000000000000000E+000,4.38022553735924,0.000000000000000E+000,0.120601997117671,0.120601997117671,0.120601997117671,6.526438462805398E-002,1.421944655947315E-002,6.407608801926525E-002,0.325082995949147,0.316383150240482 
 04/14  04:00:00,0.606393310377338,4.87360700228615,0.000000000000000E+000,4.47078015467126,0.000000000000000E+000,0.123095263184204,0.123095263184204,0.123095263184204,6.526438462805398E-002,1.421944655947315E-002,7.389926005084047E-002,0.312802942265167,0.381281696090432 
 04/14  05:00:00,0.658969290656044,5.12509331350256,0.000000000000000E+000,4.43624971263263,0.000000000000000E+000,0.122144526689999,0.122144526689999,0.122144526689999,6.934340918976298E-002,1.510816208327000E-002,8.619823570287033E-002,0.349062943300542,0.664800943372813 
 04/14  06:00:00,0.814210589332286,5.44946956297150,0.000000000000000E+000,4.22708576723877,0.000000000000000E+000,0.116385556215908,0.116385556215908,0.116385556215908,0.114212654290690,2.488402738120598E-002,0.138308432905419,0.403307904849463,1.19460486930044 
 04/14  07:00:00,1.05249049334572,5.71448425100527,0.000000000000000E+000,4.34262702942015,0.000000000000000E+000,0.119566786691308,0.119566786691308,0.119566786691308,0.212109227053126,4.621319630977747E-002,0.213944392031827,0.428544865570085,1.34234003099586 
 04/14  08:00:00,0.968026047958024,5.14323767907463,0.000000000000000E+000,3.81300516074019,0.000000000000000E+000,0.104984556955598,0.104984556955598,0.104984556955598,0.171318981436035,3.732604107180897E-002,0.274974524459516,0.362309930345465,1.30527743865529 
 04/14  09:00:00,0.855918860893638,4.65842916262643,0.000000000000000E+000,3.44727050074800,0.000000000000000E+000,9.491468040837274E-002,9.491468040837274E-002,9.491468040837274E-002,8.158048287489020E-002,1.777430683338409E-002,0.336182328282564,0.308355048804828,1.18991987108662 
 04/14  10:00:00,0.854439571060907,4.37273093627078,0.000000000000000E+000,3.29860694196503,0.000000000000000E+000,9.082148430809710E-002,9.082148430809710E-002,9.082148430809710E-002,6.526438462805398E-002,1.421944655947315E-002,0.351415192863779,0.315607049011904,1.05238570231942 
 04/14  11:00:00,0.843740946503170,3.30551534812791,0.000000000000000E+000,2.35519225100623,0.000000000000000E+000,6.484617895695360E-002,6.484617895695360E-002,6.484617895695360E-002,6.526438462805398E-002,1.421944655947315E-002,0.366595180321093,0.315703742347997,0.928578145119416 
 04/14  12:00:00,0.810890895215842,2.56145444448167,0.000000000000000E+000,1.70730889028117,0.000000000000000E+000,4.700782188234103E-002,4.700782188234103E-002,4.700782188234103E-002,6.526438462805398E-002,1.421944655947315E-002,0.356901619593564,0.310385608862808,0.832766903074239 
 04/14  13:00:00,0.772607080726426,1.90156934786640,0.000000000000000E+000,1.10389356782184,0.000000000000000E+000,3.039381596887555E-002,3.039381596887555E-002,3.039381596887555E-002,6.526438462805398E-002,1.421944655947315E-002,0.324498850711145,0.321118569169280,0.775557867150386 
 04/14  14:00:00,0.756960623614951,1.53167226009371,0.000000000000000E+000,0.789390016252036,0.000000000000000E+000,2.173450011940305E-002,2.173450011940305E-002,2.173450011940305E-002,6.526438462805398E-002,1.421944655947315E-002,0.299430055599500,0.339200223018920,0.718918907969116 
 04/14  15:00:00,0.777116920024805,1.27955932576699,0.000000000000000E+000,0.528321606262550,0.000000000000000E+000,1.454642924028361E-002,1.454642924028361E-002,1.454642924028361E-002,6.526438462805398E-002,1.421944655947315E-002,0.307919222350081,0.358055423557315,0.726575680526079 
 04/14  16:00:00,0.892486996395543,1.30451447918452,0.000000000000000E+000,0.479658191697796,0.000000000000000E+000,1.320656558873918E-002,1.320656558873918E-002,1.320656558873918E-002,6.934340918976298E-002,1.510816208327000E-002,0.354200033750992,0.423516812093179,0.795685417725664 
 04/14  17:00:00,1.09828328370104,1.49275638419538,0.000000000000000E+000,0.515544931063559,0.000000000000000E+000,1.419464540349721E-002,1.419464540349721E-002,1.419464540349721E-002,9.381757327859858E-002,2.044045886860401E-002,0.438213351102789,0.514505241357947,0.941773508383285 
 04/14  18:00:00,1.22162483615741,1.49139546577948,0.000000000000000E+000,0.377181509705619,0.000000000000000E+000,1.038504592021084E-002,1.038504592021084E-002,1.038504592021084E-002,0.171318981436035,3.732604107180897E-002,0.396885327422791,0.558597402616962,1.07573904406252 
 04/14  19:00:00,1.34064465848157,1.59562603660273,0.000000000000000E+000,0.458855955667660,0.000000000000000E+000,1.263381170007522E-002,1.263381170007522E-002,1.263381170007522E-002,0.338558963388235,7.376337208365046E-002,0.321994134489507,0.576582363130508,1.09705640596128 
 04/14  20:00:00,1.58948704232099,1.58816513462898,0.000000000000000E+000,0.529340877260144,0.000000000000000E+000,1.457449311892769E-002,1.457449311892769E-002,1.457449311892769E-002,0.554747273518103,0.120865296666160,0.285783468298347,0.596404497029846,1.01774527912997 
 04/14  21:00:00,1.61634687618978,1.57584211575866,0.000000000000000E+000,0.614880977427641,0.000000000000000E+000,1.692969305688922E-002,1.692969305688922E-002,1.692969305688922E-002,0.599616518619031,0.130641161964096,0.269566832227902,0.582480656632261,0.920841202385664 
 04/14  22:00:00,1.30968545470080,1.67880940488897,0.000000000000000E+000,0.879453048540706,0.000000000000000E+000,2.421423123549424E-002,2.421423123549424E-002,2.421423123549424E-002,0.448692701787994,9.775868940488895E-002,0.217845457523059,0.504062361059758,0.764637693319860 
 04/14  23:00:00,1.01649403951842,1.93687222010052,0.000000000000000E+000,1.31136315120603,0.000000000000000E+000,3.610613509123497E-002,3.610613509123497E-002,3.610613509123497E-002,0.310005799815561,6.754236523834896E-002,0.147706913176347,0.438020812507328,0.595339196744351 
 04/14  24:00:00,0.719218430185217,2.17849227529877,0.000000000000000E+000,1.73716740757624,0.000000000000000E+000,4.782992494211379E-002,4.782992494211379E-002,4.782992494211379E-002,0.159081899391618,3.465989267914196E-002,9.822476913727689E-002,0.362309930345465,0.416369788043381 
 04/15  01:00:00,0.614609472103009,2.43317872990977,0.000000000000000E+000,2.06723734611979,0.000000000000000E+000,5.691783455711927E-002,5.691783455711927E-002,5.691783455711927E-002,9.789657276243555E-002,2.132916892857149E-002,8.776187263983333E-002,0.333592009525450,0.342964328841196 
 04/15  02:00:00,0.566567847801171,2.74123481554500,0.000000000000000E+000,2.40033150368526,0.000000000000000E+000,6.608901085568999E-002,6.608901085568999E-002,6.608901085568999E-002,6.526438462805398E-002,1.421944655947315E-002,7.415871598667921E-002,0.329724276081677,0.318192657548056 
 04/15  03:00:00,0.561658389437371,3.05441085446909,0.000000000000000E+000,2.70719806681306,0.000000000000000E+000,7.453805532753267E-002,7.453805532753267E-002,7.453805532753267E-002,6.526438462805398E-002,1.421944655947315E-002,6.544149328356358E-002,0.325082995949147,0.324821814108830 
 04/15  04:00:00,0.568809112134553,3.42668750121697,0.000000000000000E+000,3.00871864192904,0.000000000000000E+000,8.283990718901912E-002,8.283990718901912E-002,8.283990718901912E-002,6.526438462805398E-002,1.421944655947315E-002,7.657041780324052E-002,0.312802942265167,0.396423707763499 
 04/15  05:00:00,0.625385549289511,3.79600817024175,0.000000000000000E+000,3.06770841630360,0.000000000000000E+000,8.446408944594026E-002,8.446408944594026E-002,8.446408944594026E-002,6.934340918976298E-002,1.510816208327000E-002,9.029493158039664E-002,0.349062943300542,0.704257096441013 
 04/15  06:00:00,0.789382536875688,4.24943318601400,0.000000000000000E+000,2.93942345383521,0.000000000000000E+000,8.093198304139686E-002,8.093198304139686E-002,8.093198304139686E-002,0.114212654290690,2.488402738120598E-002,0.148933953623333,0.403307904849463,1.28223080574650 
 04/15  07:00:00,1.03159188612865,4.29360057993910,0.000000000000000E+000,2.81502193606208,0.000000000000000E+000,7.750680062557201E-002,7.750680062557201E-002,7.750680062557201E-002,0.212109227053126,4.621319630977747E-002,0.235105770880487,0.428544865570085,1.44906145328774 
 04/15  08:00:00,0.969565794052301,4.13312523212104,0.000000000000000E+000,2.69081501904712,0.000000000000000E+000,7.408697620784020E-002,7.408697620784020E-002,7.408697620784020E-002,0.171318981436035,3.732604107180897E-002,0.307411851301548,0.362309930345465,1.41735513339477 
 04/15  09:00:00,0.872648138601452,3.73408572586797,0.000000000000000E+000,2.41935766688974,0.000000000000000E+000,6.661286362545660E-002,6.661286362545660E-002,6.661286362545660E-002,8.158048287489020E-002,1.777430683338409E-002,0.381213422773294,0.308355048804828,1.29348926818643 
 04/15  10:00:00,0.868463457580260,3.12196571874674,0.000000000000000E+000,1.95868750268814,0.000000000000000E+000,5.392910080516724E-002,5.392910080516724E-002,5.392910080516724E-002,6.526438462805398E-002,1.421944655947315E-002,0.402331462886063,0.315607049011904,1.14153992407228 
 04/15  11:00:00,0.872413896106333,2.51535160880675,0.000000000000000E+000,1.49020821086141,0.000000000000000E+000,4.103032705009732E-002,4.103032705009732E-002,4.103032705009732E-002,6.526438462805398E-002,1.421944655947315E-002,0.419083981831112,0.315703742347997,1.00339844594309 
 04/15  12:00:00,0.842549717753893,2.03969477161011,0.000000000000000E+000,1.12068357728593,0.000000000000000E+000,3.085610008089726E-002,3.085610008089726E-002,3.085610008089726E-002,6.526438462805398E-002,1.421944655947315E-002,0.404712163933058,0.310385608862808,0.897632543197924 
 04/15  13:00:00,0.809509622102038,1.71479284999597,0.000000000000000E+000,0.861077424992397,0.000000000000000E+000,2.370828995934143E-002,2.370828995934143E-002,2.370828995934143E-002,6.526438462805398E-002,1.421944655947315E-002,0.368086918096288,0.321118569169280,0.831597512109400 
 04/15  14:00:00,0.797773228376533,1.64409686446500,0.000000000000000E+000,0.850661357446572,0.000000000000000E+000,2.342150140532183E-002,2.342150140532183E-002,2.342150140532183E-002,6.526438462805398E-002,1.421944655947315E-002,0.338555659075166,0.339200223018920,0.770072171145872 
 04/15  15:00:00,0.825111636822876,1.72741315249627,0.000000000000000E+000,0.925503213298781,0.000000000000000E+000,2.548214353591199E-002,2.548214353591199E-002,2.548214353591199E-002,6.526438462805398E-002,1.421944655947315E-002,0.344978224852520,0.358055423557315,0.777247900219137 
 04/15  16:00:00,0.948662490133854,2.10177894210700,0.000000000000000E+000,1.21540570306944,0.000000000000000E+000,3.346411134499543E-002,3.346411134499543E-002,3.346411134499543E-002,6.934340918976298E-002,1.510816208327000E-002,0.390117981733050,0.423516812093179,0.857202369276494 
 04/15  17:00:00,1.16891812907518,2.84733004864249,0.000000000000000E+000,1.79700797334998,0.000000000000000E+000,4.947753228091666E-002,4.947753228091666E-002,4.947753228091666E-002,9.381757327859858E-002,2.044045886860401E-002,0.473565309599511,0.514505241357947,1.01488413054396 
 04/15  18:00:00,1.29176127158184,2.88620726107354,0.000000000000000E+000,1.67837360225142,0.000000000000000E+000,4.621113835684666E-002,4.621113835684666E-002,4.621113835684666E-002,0.171318981436035,3.732604107180897E-002,0.431195670410591,0.558597402616962,1.16935874681079 
 04/15  19:00:00,1.41573980371346,3.18402663627613,0.000000000000000E+000,1.94252795375964,0.000000000000000E+000,5.348417534261382E-002,5.348417534261382E-002,5.348417534261382E-002,0.338558963388235,7.376337208365046E-002,0.356238916078855,0.576582363130508,1.20178500754271 
 04/15  20:00:00,1.67039762518588,3.36054344981394,0.000000000000000E+000,2.20205029141797,0.000000000000000E+000,6.062967777195008E-002,6.062967777195008E-002,6.062967777195008E-002,0.554747273518103,0.120865296666160,0.320638866510224,0.596404497029846,1.11741418015710 
 04/15  21:00:00,1.70434526413136,3.56211125222703,0.000000000000000E+000,2.51772338826781,0.000000000000000E+000,6.932119504468028E-002,6.932119504468028E-002,6.932119504468028E-002,0.599616518619031,0.130641161964096,0.305173718181688,0.582480656632261,1.00426792801387 
 04/15  22:00:00,1.39585551589087,3.84601739658254,0.000000000000000E+000,2.98152067669213,0.000000000000000E+000,8.209105786673376E-002,8.209105786673376E-002,8.209105786673376E-002,0.448692701787994,9.775868940488895E-002,0.246138692081900,0.504062361059758,0.829778056862000 
 04/15  23:00:00,1.09219500422894,4.16180834379743,0.000000000000000E+000,3.49657670015779,0.000000000000000E+000,9.627224203810673E-002,9.627224203810673E-002,9.627224203810673E-002,0.310005799815561,6.754236523834896E-002,0.163241770939991,0.438020812507328,0.635061771489505 
 04/15  24:00:00,0.788303521321132,4.46284614613767,0.000000000000000E+000,4.00756134354301,0.000000000000000E+000,0.110341327742281,0.110341327742281,0.110341327742281,0.159081899391618,3.465989267914196E-002,0.104798457473024,0.362309930345465,0.430329722915514 
 04/16  01:00:00,0.678851197504465,4.76483988343838,0.000000000000000E+000,4.40047603944696,0.000000000000000E+000,0.121159559958577,0.121159559958577,0.121159559958577,9.789657276243555E-002,2.132916892857149E-002,8.776187263983333E-002,0.333592009525450,0.341386789042632 
 04/16  02:00:00,0.629884388006541,5.03905561395068,0.000000000000000E+000,4.69996776985907,0.000000000000000E+000,0.129405551061058,0.129405551061058,0.129405551061058,6.526438462805398E-002,1.421944655947315E-002,7.415871598667921E-002,0.329724276081677,0.316377189779933 
 04/16  03:00:00,0.623600556594941,5.30224359425504,0.000000000000000E+000,4.95691754830912,0.000000000000000E+000,0.136480222485102,0.136480222485102,0.136480222485102,6.526438462805398E-002,1.421944655947315E-002,6.544149328356358E-002,0.325082995949147,0.322935072398718 
 04/16  04:00:00,0.628441764419779,5.59042621522292,0.000000000000000E+000,5.17455729006805,0.000000000000000E+000,0.142472559474243,0.142472559474243,0.142472559474243,6.526438462805398E-002,1.421944655947315E-002,7.657041780324052E-002,0.312802942265167,0.394323773630439 
 04/16  05:00:00,0.684208592687681,5.92964389925024,0.000000000000000E+000,5.20414233146053,0.000000000000000E+000,0.143287132844110,0.143287132844110,0.143287132844110,6.934340918976298E-002,1.510816208327000E-002,9.029493158039664E-002,0.349062943300542,0.701458910292563 
 04/16  06:00:00,0.858779648023219,6.76572844388543,0.000000000000000E+000,5.45990409041019,0.000000000000000E+000,0.150329094188925,0.150329094188925,0.150329094188925,0.114212654290690,2.488402738120598E-002,0.148933953623333,0.403307904849463,1.27804542704296 
 04/16  07:00:00,1.09052508353520,6.42918411747560,0.000000000000000E+000,4.95545660918406,0.000000000000000E+000,0.136439998032126,0.136439998032126,0.136439998032126,0.212109227053126,4.621319630977747E-002,0.235105770880487,0.428544865570085,1.44421031770225 
 04/16  08:00:00,1.02476336104981,6.13328648647229,0.000000000000000E+000,4.69557280366896,0.000000000000000E+000,0.129284543205351,0.129284543205351,0.129284543205351,0.171318981436035,3.732604107180897E-002,0.307411851301548,0.362309930345465,1.41275860312416 
 04/16  09:00:00,0.922940782342757,5.55658064372718,0.000000000000000E+000,4.24597022490599,0.000000000000000E+000,0.116905507366762,0.116905507366762,0.116905507366762,8.158048287489020E-002,1.777430683338409E-002,0.381213422773294,0.308355048804828,1.28937162802941 
 04/16  10:00:00,0.926207747348511,5.21565984871268,0.000000000000000E+000,4.05594143483308,0.000000000000000E+000,0.111673390573419,0.111673390573419,0.111673390573419,6.526438462805398E-002,1.421944655947315E-002,0.402331462886063,0.315607049011904,1.13798012189327 
 04/16  11:00:00,0.914701339696703,4.04767859951476,0.000000000000000E+000,3.02607448796329,0.000000000000000E+000,8.331777064046568E-002,8.331777064046568E-002,8.331777064046568E-002,6.526438462805398E-002,1.421944655947315E-002,0.419083981831112,0.315703742347997,0.999859159549221 
 04/16  12:00:00,0.876280121216822,3.26206824074020,0.000000000000000E+000,2.34576092397037,0.000000000000000E+000,6.458650354382844E-002,6.458650354382844E-002,6.458650354382844E-002,6.526438462805398E-002,1.421944655947315E-002,0.404712163933058,0.310385608862808,0.894928665643579 
 04/16  13:00:00,0.836095386995158,2.67844759016060,0.000000000000000E+000,1.82666380911712,0.000000000000000E+000,5.029405485246141E-002,5.029405485246141E-002,5.029405485246141E-002,6.526438462805398E-002,1.421944655947315E-002,0.368086918096288,0.321118569169280,0.829665868149313 
 04/16  14:00:00,0.812642579702319,2.18215076139195,0.000000000000000E+000,1.39071138943421,0.000000000000000E+000,3.829085273110712E-002,3.829085273110712E-002,3.829085273110712E-002,6.526438462805398E-002,1.421944655947315E-002,0.338555659075166,0.339200223018920,0.768076036085184 
 04/16  15:00:00,0.823984710834894,1.68421448995118,0.000000000000000E+000,0.884573625818912,0.000000000000000E+000,2.435521754792953E-002,2.435521754792953E-002,2.435521754792953E-002,6.526438462805398E-002,1.421944655947315E-002,0.344978224852520,0.358055423557315,0.774978825153906 
 04/16  16:00:00,0.929999470891951,1.42154150288513,0.000000000000000E+000,0.537570879091723,0.000000000000000E+000,1.480109210309074E-002,1.480109210309074E-002,1.480109210309074E-002,6.934340918976298E-002,1.510816208327000E-002,0.390117981733050,0.423516812093179,0.854799754032348 
 04/16  17:00:00,1.13512047735144,1.61783748321284,0.000000000000000E+000,0.569488191578605,0.000000000000000E+000,1.567988055718194E-002,1.567988055718194E-002,1.567988055718194E-002,9.381757327859858E-002,2.044045886860401E-002,0.473565309599511,0.514505241357947,1.01291134688569 
 04/16  18:00:00,1.25401802006766,1.51368123712465,0.000000000000000E+000,0.307550911942866,0.000000000000000E+000,8.467886842656164E-003,8.467886842656164E-003,8.467886842656164E-003,0.171318981436035,3.732604107180897E-002,0.431195670410591,0.558597402616962,1.16765541317044 
 04/16  19:00:00,1.37307063132190,1.63288029140249,0.000000000000000E+000,0.392797410034557,0.000000000000000E+000,1.081500295105272E-002,1.081500295105272E-002,1.081500295105272E-002,0.338558963388235,7.376337208365046E-002,0.356238916078855,0.576582363130508,1.20036920639414 
 04/16  20:00:00,1.62602281307615,1.74798110971922,0.000000000000000E+000,0.590371464665883,0.000000000000000E+000,1.625486566221785E-002,1.625486566221785E-002,1.625486566221785E-002,0.554747273518103,0.120865296666160,0.320638866510224,0.596404497029846,1.11653066681447 
 04/16  21:00:00,1.66116092751276,1.99329097849756,0.000000000000000E+000,0.949282246400562,0.000000000000000E+000,2.613685842607971E-002,2.613685842607971E-002,2.613685842607971E-002,0.599616518619031,0.130641161964096,0.305173718181688,0.582480656632261,1.00388879615164 
 04/16  22:00:00,1.35611766610143,2.40294109511949,0.000000000000000E+000,1.53825482200110,0.000000000000000E+000,4.235320807728685E-002,4.235320807728685E-002,4.235320807728685E-002,0.448692701787994,9.775868940488895E-002,0.246138692081900,0.504062361059758,0.829967610089985 
 04/16  23:00:00,1.05399142890854,2.77520922607825,0.000000000000000E+000,2.10903519805851,0.000000000000000E+000,5.806866671771120E-002,5.806866671771120E-002,5.806866671771120E-002,0.310005799815561,6.754236523834896E-002,0.163241770939991,0.438020812507328,0.636004155869598 
 04/16  24:00:00,0.751346401223959,3.12216338537718,0.000000000000000E+000,2.66529069209659,0.000000000000000E+000,7.338420764511108E-002,7.338420764511108E-002,7.338420764511108E-002,0.159081899391618,3.465989267914196E-002,0.104798457473024,0.362309930345465,0.431917613601439 
 04/17  01:00:00,0.637394809620418,3.39571149031780,0.000000000000000E+000,3.03814818965522,0.000000000000000E+000,8.365019930749008E-002,8.365019930749008E-002,8.365019930749008E-002,9.789657276243555E-002,2.132916892857149E-002,8.381484540687240E-002,0.333592009525450,0.334586245713785 
 04/17  02:00:00,0.587599587383619,3.59334212045576,0.000000000000000E+000,3.25903689565663,0.000000000000000E+000,8.973199095435783E-002,8.973199095435783E-002,8.973199095435783E-002,6.526438462805398E-002,1.421944655947315E-002,7.154747547045819E-002,0.329724276081677,0.311594570487418 
 04/17  03:00:00,0.577486397788754,3.67139581585119,0.000000000000000E+000,3.33165728965914,0.000000000000000E+000,9.173146894321366E-002,9.173146894321366E-002,9.173146894321366E-002,6.526438462805398E-002,1.421944655947315E-002,6.407608801926525E-002,0.325082995949147,0.317347552644867 
 04/17  04:00:00,0.574646316054743,3.72069187235003,0.000000000000000E+000,3.31773958660713,0.000000000000000E+000,9.134826886160913E-002,9.134826886160913E-002,9.134826886160913E-002,6.526438462805398E-002,1.421944655947315E-002,7.389926005084047E-002,0.312802942265167,0.381407134218474 
 04/17  05:00:00,0.629144145310061,4.03986497083984,0.000000000000000E+000,3.35301007794839,0.000000000000000E+000,9.231938134401405E-002,9.231938134401405E-002,9.231938134401405E-002,6.934340918976298E-002,1.510816208327000E-002,8.619823570287033E-002,0.349062943300542,0.662812235394297 
